"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3780","100072 (3780)","1862","709712 (1862)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3056,2487,3753
"3780","100072 (3780)","1915","709713 (1915)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",3081,2515,3774
"3780","100072 (3780)","1987","709716 (1987)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2825,2185,3652
"3780","100072 (3780)","2006","709717 (2006)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2462,2125,2852
"3780","100072 (3780)","2019","609291 (2019)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2416,1900,3071
"3780","100072 (3780)","2020","609301 (2020)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2528,1912,3341
"3780","100072 (3780)","2042","609303 (2042)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2339,1879,2911
"3780","100072 (3780)","2044","609270 (2044)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2508,1910,3291
"3780","100072 (3780)","2048","609310 (2048)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2393,1834,3121
"3780","100072 (3780)","2054","609261 (2054)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2436,1841,3222
"3780","100072 (3780)","2074","609250 (2074)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2367,1780,3145
"3780","100072 (3780)","2076","609263 (2076)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2412,1820,3196
"3780","100072 (3780)","2081","609241 (2081)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2397,1808,3177
"3780","100072 (3780)","2092","609242 (2092)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2376,1796,3141
"3780","100072 (3780)","2116","609152 (2116)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2330,1755,3092
"3780","100072 (3780)","2117","609141 (2117)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2359,1773,3137
"3780","100072 (3780)","2142","609111 (2142)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2300,1728,3059
"3780","100072 (3780)","2155","609102 (2155)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2384,1760,3228
"3780","100072 (3780)","2158","609082 (2158)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2364,1740,3210
"3780","100072 (3780)","2163","910571 (2163)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2500,2066,3025
"3780","100072 (3780)","2167","609070 (2167)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2281,1675,3105
"3780","100072 (3780)","2171","609071 (2171)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2313,1698,3148
"3780","100072 (3780)","2176","910594 (2176)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2494,2055,3025
"3780","100072 (3780)","2178","910582 (2178)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2433,2010,2943
"3780","100072 (3780)","2189","507883 (2189)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2189,1577,3037
"3780","100072 (3780)","2194","507892 (2194)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2264,1644,3117
"3780","100072 (3780)","2214","910581 (2214)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2364,1956,2856
"3780","100072 (3780)","2233","507871 (2233)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2353,1564,3538
"3780","100072 (3780)","2249","910617 (2249)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2310,1907,2798
"3780","100072 (3780)","2266","910615 (2266)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2235,1872,2667
"3780","100072 (3780)","2273","910601 (2273)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2256,1863,2731
"3780","100072 (3780)","2316","507861 (2316)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2289,1507,3476
"3780","100072 (3780)","2318","910641 (2318)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2211,1832,2667
"3780","100072 (3780)","2319","910613 (2319)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2168,1815,2588
"3780","100072 (3780)","2336","910623 (2336)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2140,1786,2562
"3780","100072 (3780)","2355","507862 (2355)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2105,1475,3002
"3780","100072 (3780)","2380","507840 (2380)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2069,1446,2959
"3780","100072 (3780)","2398","910634 (2398)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2197,1821,2649
"3780","100072 (3780)","2436","507833 (2436)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2088,1443,3020
"3780","100072 (3780)","2441","910631 (2441)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2111,1762,2528
"3780","100072 (3780)","2462","507790 (2462)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1833,1366,2459
"3780","100072 (3780)","2471","507784 (2471)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2096,1422,3088
"3780","100072 (3780)","2478","910791 (2478)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2054,1712,2463
"3780","100072 (3780)","2492","507763 (2492)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1949,1343,2826
"3780","100072 (3780)","2508","910780 (2508)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2160,1715,2719
"3780","100072 (3780)","2565","508092 (2565)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2384,1880,3022
"3780","100072 (3780)","2576","507761 (2576)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1799,1250,2587
"3780","100072 (3780)","2600","910771 (2600)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2210,1706,2861
"3780","100072 (3780)","2626","910794 (2626)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2247,1744,2894
"3780","100072 (3780)","2628","508071 (2628)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2280,1796,2893
"3780","100072 (3780)","2638","910814 (2638)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2225,1663,2975
"3780","100072 (3780)","2669","507712 (2669)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1766,1235,2524
"3780","100072 (3780)","2687","507714 (2687)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1734,1188,2530
"3780","100072 (3780)","2713","507711 (2713)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1716,1192,2469
"3780","100072 (3780)","2718","910842 (2718)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2237,1893,2643
"3780","100072 (3780)","2720","910811 (2720)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2160,1622,2874
"3780","100072 (3780)","2745","910843 (2745)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2097,1629,2698
"3780","100072 (3780)","2756","508062 (2756)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2221,1743,2830
"3780","100072 (3780)","2771","910835 (2771)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2116,1610,2780
"3780","100072 (3780)","2786","507642 (2786)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1675,1160,2418
"3780","100072 (3780)","2814","508065 (2814)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2154,1696,2735
"3780","100072 (3780)","2827","910834 (2827)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2107,1605,2764
"3780","100072 (3780)","2830","910851 (2830)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2062,1602,2653
"3780","100072 (3780)","2837","507641 (2837)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1695,1172,2449
"3780","100072 (3780)","2850","910864 (2850)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2062,1597,2660
"3780","100072 (3780)","2862","507655 (2862)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1713,1159,2530
"3780","100072 (3780)","2872","508066 (2872)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2129,1665,2721
"3780","100072 (3780)","2874","910833 (2874)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2046,1580,2648
"3780","100072 (3780)","2887","507601 (2887)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1656,1123,2440
"3780","100072 (3780)","2901","507581 (2901)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2098,1462,3008
"3780","100072 (3780)","2902","507590 (2902)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2081,1447,2990
"3780","100072 (3780)","2921","507550 (2921)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1598,1100,2320
"3780","100072 (3780)","2925","508404 (2925)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2067,1611,2650
"3780","100072 (3780)","2927","910831 (2927)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1974,1520,2562
"3780","100072 (3780)","2934","507562 (2934)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1588,1079,2334
"3780","100072 (3780)","2936","507575 (2936)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2024,1428,2868
"3780","100072 (3780)","2937","507574 (2937)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1811,1255,2611
"3780","100072 (3780)","2947","508284 (2947)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1704,1322,2194
"3780","100072 (3780)","2948","507572 (2948)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1812,1250,2626
"3780","100072 (3780)","2952","910940 (2952)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1898,1488,2420
"3780","100072 (3780)","2953","507534 (2953)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1615,1118,2331
"3780","100072 (3780)","2958","508393 (2958)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2002,1567,2557
"3780","100072 (3780)","2960","508272 (2960)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1749,1310,2334
"3780","100072 (3780)","2961","910921 (2961)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1912,1475,2477
"3780","100072 (3780)","2963","507571 (2963)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1754,1158,2655
"3780","100072 (3780)","2964","507561 (2964)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1555,1042,2318
"3780","100072 (3780)","2969","508382 (2969)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2004,1514,2652
"3780","100072 (3780)","2970","508472 (2970)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2065,1590,2681
"3780","100072 (3780)","2971","508271 (2971)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1868,1460,2389
"3780","100072 (3780)","2973","508471 (2973)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2019,1574,2589
"3780","100072 (3780)","2988","507532 (2988)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1542,1048,2267
"3780","100072 (3780)","2991","910902 (2991)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2329,1989,2726
"3780","100072 (3780)","3002","508473 (3002)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2068,1585,2697
"3780","100072 (3780)","3010","507533 (3010)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1932,1248,2989
"3780","100072 (3780)","3011","508291 (3011)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1543,1103,2158
"3780","100072 (3780)","3013","910891 (3013)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2031,1660,2483
"3780","100072 (3780)","3014","910922 (3014)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1829,1444,2315
"3780","100072 (3780)","3018","910930 (3018)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1810,1425,2298
"3780","100072 (3780)","3019","910951 (3019)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2060,1796,2362
"3780","100072 (3780)","3028","407460 (3028)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1547,1018,2350
"3780","100072 (3780)","3029","508361 (3029)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1882,1416,2500
"3780","100072 (3780)","3031","508371 (3031)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1952,1482,2570
"3780","100072 (3780)","3033","508372 (3033)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1977,1503,2599
"3780","100072 (3780)","3035","508482 (3035)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2146,1597,2882
"3780","100072 (3780)","3037","407461 (3037)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1912,1302,2806
"3780","100072 (3780)","3042","508285 (3042)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1659,1219,2256
"3780","100072 (3780)","3044","508323 (3044)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1812,1361,2412
"3780","100072 (3780)","3046","508483 (3046)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2187,1607,2975
"3780","100072 (3780)","3047","508503 (3047)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2076,1548,2782
"3780","100072 (3780)","3052","910901 (3052)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1907,1533,2372
"3780","100072 (3780)","3053","508313 (3053)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1676,1249,2248
"3780","100072 (3780)","3057","508321 (3057)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1759,1313,2356
"3780","100072 (3780)","3059","508312 (3059)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1620,1197,2191
"3780","100072 (3780)","3069","910911 (3069)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1998,1602,2491
"3780","100072 (3780)","3071","407445 (3071)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1677,1339,2100
"3780","100072 (3780)","3073","407450 (3073)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1504,997,2268
"3780","100072 (3780)","3076","407446 (3076)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1731,1290,2321
"3780","100072 (3780)","3081","407384 (3081)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1837,1438,2346
"3780","100072 (3780)","3084","407381 (3084)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1867,1353,2576
"3780","100072 (3780)","3086","407421 (3086)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1640,1313,2048
"3780","100072 (3780)","3088","910973 (3088)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1709,1359,2148
"3780","100072 (3780)","3090","407246 (3090)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1245,932,1661
"3780","100072 (3780)","3091","407431 (3091)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1528,1164,2005
"3780","100072 (3780)","3094","407244 (3094)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1457,969,2189
"3780","100072 (3780)","3095","407420 (3095)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1605,1293,1991
"3780","100072 (3780)","3097","508502 (3097)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2159,1616,2884
"3780","100072 (3780)","3098","910912 (3098)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1952,1554,2451
"3780","100072 (3780)","3100","407241 (3100)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1411,941,2113
"3780","100072 (3780)","3103","508311 (3103)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1607,1180,2186
"3780","100072 (3780)","3104","407432 (3104)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1515,1227,1869
"3780","100072 (3780)","3106","407322 (3106)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2032,1577,2617
"3780","100072 (3780)","3108","407325 (3108)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2082,1593,2720
"3780","100072 (3780)","3111","508302 (3111)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1613,1177,2210
"3780","100072 (3780)","3113","407353 (3113)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1329,999,1766
"3780","100072 (3780)","3114","407383 (3114)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1984,1494,2633
"3780","100072 (3780)","3116","508301 (3116)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1562,1132,2154
"3780","100072 (3780)","3117","407382 (3117)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1846,1312,2596
"3780","100072 (3780)","3119","407371 (3119)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1565,1141,2145
"3780","100072 (3780)","3120","407370 (3120)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1576,1142,2174
"3780","100072 (3780)","3121","407361 (3121)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1457,1068,1985
"3780","100072 (3780)","3123","910980 (3123)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1673,1317,2124
"3780","100072 (3780)","3126","407360 (3126)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1380,1061,1794
"3780","100072 (3780)","3127","407324 (3127)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2215,1675,2928
"3780","100072 (3780)","3128","910972 (3128)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1878,1580,2231
"3780","100072 (3780)","3129","407351 (3129)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1388,1054,1827
"3780","100072 (3780)","3130","407323 (3130)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2055,1543,2736
"3780","100072 (3780)","3133","508524 (3133)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2203,1655,2931
"3780","100072 (3780)","3134","407331 (3134)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1856,1337,2576
"3780","100072 (3780)","3137","407344 (3137)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1485,1148,1920
"3780","100072 (3780)","3138","407341 (3138)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2032,1514,2726
"3780","100072 (3780)","3139","407310 (3139)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1961,1497,2568
"3780","100072 (3780)","3140","407342 (3140)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1322,981,1779
"3780","100072 (3780)","3143","407343 (3143)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1385,1017,1885
"3780","100072 (3780)","3145","407301 (3145)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1982,1462,2686
"3780","100072 (3780)","3146","407170 (3146)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1583,1104,2268
"3780","100072 (3780)","3147","407352 (3147)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1289,944,1759
"3780","100072 (3780)","3148","407332 (3148)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1844,1356,2506
"3780","100072 (3780)","3149","407302 (3149)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1881,1433,2468
"3780","100072 (3780)","3150","407303 (3150)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1899,1457,2474
"3780","100072 (3780)","3152","508522 (3152)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2236,1683,2969
"3780","100072 (3780)","3153","407242 (3153)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1245,854,1813
"3780","100072 (3780)","3156","407346 (3156)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2002,1455,2753
"3780","100072 (3780)","3158","508541 (3158)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2361,1740,3202
"3780","100072 (3780)","3160","407181 (3160)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1796,1353,2382
"3780","100072 (3780)","3162","407298 (3162)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1933,1419,2631
"3780","100072 (3780)","3163","407291 (3163)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1797,1348,2394
"3780","100072 (3780)","3166","407281 (3166)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1755,1308,2353
"3780","100072 (3780)","3168","407297 (3168)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1962,1418,2714
"3780","100072 (3780)","3169","407292 (3169)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2029,1469,2801
"3780","100072 (3780)","3171","508523 (3171)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2284,1725,3023
"3780","100072 (3780)","3172","407256 (3172)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1574,1205,2055
"3780","100072 (3780)","3173","910991 (3173)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1539,1188,1993
"3780","100072 (3780)","3174","407252 (3174)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1723,1205,2462
"3780","100072 (3780)","3175","407282 (3175)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1770,1293,2422
"3780","100072 (3780)","3176","407251 (3176)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1512,1047,2182
"3780","100072 (3780)","3177","910974 (3177)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1607,1272,2029
"3780","100072 (3780)","3178","407296 (3178)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1926,1392,2663
"3780","100072 (3780)","3180","407243 (3180)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1481,1054,2079
"3780","100072 (3780)","3181","407283 (3181)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1739,1262,2396
"3780","100072 (3780)","3185","407160 (3185)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1455,1027,2060
"3780","100072 (3780)","3187","407255 (3187)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1523,1176,1971
"3780","100072 (3780)","3188","407254 (3188)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1347,978,1853
"3780","100072 (3780)","3189","407295 (3189)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1861,1340,2583
"3780","100072 (3780)","3190","407253 (3190)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1751,1198,2558
"3780","100072 (3780)","3191","407284 (3191)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1714,1219,2409
"3780","100072 (3780)","3192","407182 (3192)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1577,1209,2056
"3780","100072 (3780)","3193","407183 (3193)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1649,1228,2213
"3780","100072 (3780)","3195","407271 (3195)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1806,1298,2510
"3780","100072 (3780)","3196","407161 (3196)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1588,1118,2255
"3780","100072 (3780)","3197","910971 (3197)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1565,1235,1982
"3780","100072 (3780)","3198","407245 (3198)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1196,874,1636
"3780","100072 (3780)","3199","407272 (3199)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1654,1182,2312
"3780","100072 (3780)","3204","407262 (3204)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1562,1106,2205
"3780","100072 (3780)","3205","407260 (3205)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1505,1065,2125
"3780","100072 (3780)","3206","407261 (3206)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1354,971,1887
"3780","100072 (3780)","3208","407205 (3208)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1805,1269,2567
"3780","100072 (3780)","3209","407204 (3209)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1720,1247,2370
"3780","100072 (3780)","3210","407206 (3210)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1483,1160,1895
"3780","100072 (3780)","3211","407155 (3211)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1340,952,1885
"3780","100072 (3780)","3212","508551 (3212)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2381,1836,3086
"3780","100072 (3780)","3214","407195 (3214)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1367,950,1966
"3780","100072 (3780)","3215","407273 (3215)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1719,1231,2400
"3780","100072 (3780)","3216","407196 (3216)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1559,1151,2110
"3780","100072 (3780)","3217","508525 (3217)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2309,1782,2991
"3780","100072 (3780)","3218","407223 (3218)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1636,1147,2332
"3780","100072 (3780)","3219","407233 (3219)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1442,1055,1969
"3780","100072 (3780)","3220","407154 (3220)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1429,1001,2038
"3780","100072 (3780)","3221","407152 (3221)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1376,970,1950
"3780","100072 (3780)","3222","407191 (3222)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1527,1104,2110
"3780","100072 (3780)","3223","407234 (3223)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1179,813,1708
"3780","100072 (3780)","3225","407193 (3225)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1332,938,1890
"3780","100072 (3780)","3226","407231 (3226)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1140,783,1658
"3780","100072 (3780)","3227","407201 (3227)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1687,1192,2386
"3780","100072 (3780)","3229","407221 (3229)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1451,961,2189
"3780","100072 (3780)","3230","407211 (3230)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1763,1228,2530
"3780","100072 (3780)","3231","407212 (3231)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1742,1191,2545
"3780","100072 (3780)","3232","508552 (3232)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2410,1866,3111
"3780","100072 (3780)","3233","508582 (3233)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2348,1810,3045
"3780","100072 (3780)","3234","407203 (3234)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1325,964,1819
"3780","100072 (3780)","3236","407194 (3236)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1363,953,1947
"3780","100072 (3780)","3237","407153 (3237)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1625,1217,2169
"3780","100072 (3780)","3240","407222 (3240)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1435,1036,1986
"3780","100072 (3780)","3241","406830 (3241)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1686,1221,2327
"3780","100072 (3780)","3243","407192 (3243)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1337,934,1912
"3780","100072 (3780)","3246","407151 (3246)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1726,1190,2502
"3780","100072 (3780)","3247","407224 (3247)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1474,1016,2138
"3780","100072 (3780)","3248","407210 (3248)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1646,1133,2390
"3780","100072 (3780)","3252","407156 (3252)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1732,1301,2304
"3780","100072 (3780)","3253","407232 (3253)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1139,781,1660
"3780","100072 (3780)","3254","407111 (3254)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1590,1100,2298
"3780","100072 (3780)","3255","407120 (3255)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1317,912,1900
"3780","100072 (3780)","3257","407235 (3257)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1467,998,2154
